'北京', '萬春金福下午茶', '东城区', '咖啡厅', '8.2', '8.1', '8.1', 74, 'http://www.dianping.com/shop/HaZ5NQM3e8YGIB2Z'
'北京', '少年和食堂·日式大排档', '大望路', '日本料理', '8.4', '8.7', '9.0', 90, 'http://www.dianping.com/shop/G6rrmvqRtWLZBH2n'
'北京', '菊儿人家', '南锣鼓巷/鼓楼东大街', '家常菜', '8.0', '7.8', '8.5', 48, 'http://www.dianping.com/shop/l3llJExDgQxue6V5'
'北京', '乐园夜市场', '五道口', '韩国料理', '8.6', '8.5', '8.5', 102, 'http://www.dianping.com/shop/Eg8XEbXSbYE3IM29'
'北京', '聚宝源', '牛街', '老北京火锅', '9.0', '7.7', '7.8', 124, 'http://www.dianping.com/shop/Enk0gTkqu0Cyj7Ch'
'北京', '星爺雞煲· 廣東順德菜', '朝阳公园/团结湖', '顺德菜', '8.6', '7.8', '8.2', 85, 'http://www.dianping.com/shop/H4IKifsLd3Rhi2pL'
'北京', '粤小馆', '朝阳门', '粤菜馆', '8.9', '7.9', '8.5', 136, 'http://www.dianping.com/shop/G4QJKIiq1AvLHZUy'
'北京', '醉饷·贡椒鱼鲜鱼火锅', '双井', '鱼火锅', '9.2', '9.2', '9.2', 95, 'http://www.dianping.com/shop/H6Iqip62rKtfKYpK'
'北京', '萍姐火锅·公路夜市', '朝阳公园/团结湖', '重庆火锅', '8.8', '9.1', '8.7', 134, 'http://www.dianping.com/shop/Ga9S5vr7BbQ4bOws'
'北京', '桂满陇-西湖船宴', '西单', '浙菜', '9.0', '9.1', '9.0', 94, 'http://www.dianping.com/shop/H1rV5i4wO9o1ZZlK'
'北京', '杉姐老火锅', '中关村', '重庆火锅', '9.1', '9.0', '9.0', 140, 'http://www.dianping.com/shop/k6ws79YiahSfJB2w'
'北京', '倍熹首尔烤肉大排档·酒馆', '五棵松', '韩式烤肉', '8.6', '8.8', '8.5', 130, 'http://www.dianping.com/shop/l6490pllp1ixM5Xk'
'北京', '杨记隆府重庆江湖菜', '三里屯/工体', '川菜馆', '8.3', '8.7', '8.7', 141, 'http://www.dianping.com/shop/H6VhuyoVkdjSdPgG'
'北京', '第六季自助餐厅', '甜水园', '自助餐', '8.7', '8.7', '9.1', 349, 'http://www.dianping.com/shop/H9VWkEfBpgMcCypQ'
'北京', '勇盛牛肉面', '大望路', '粉面馆', '9.0', '8.0', '8.5', 38, 'http://www.dianping.com/shop/l4rqGdbBSRD9uXsD'
'北京', '南门涮肉', '国贸/建外', '老北京火锅', '9.2', '9.1', '9.0', 139, 'http://www.dianping.com/shop/l7TjgjzVZS6j8830'
'北京', 'Blue Seed和风洋食·氮气咖啡', '亦庄', '日本料理', '9.2', '9.2', '9.2', 90, 'http://www.dianping.com/shop/k8rNxjOXt9QoE2hj'
'北京', '提督·TIDU', '前门/大栅栏', '烤鸭', '9.1', '9.2', '9.2', 319, 'http://www.dianping.com/shop/kaLBsW9Swbaa08Zx'
'北京', '王氏炉匠·烧鸟·居酒屋', '亮马桥/三元桥', '日本料理', '9.0', '9.0', '9.1', 162, 'http://www.dianping.com/shop/k3ry4FnevLAkJm3S'
'北京', '老井俄式餐厅', '东直门', '俄罗斯菜', '8.7', '8.9', '8.9', 124, 'http://www.dianping.com/shop/G5u1Bn20O6a3o5X0'
'北京', '珮姐老火锅', '三里屯/工体', '重庆火锅', '8.6', '8.7', '8.8', 170, 'http://www.dianping.com/shop/G2cKBMW3ht0KiORv'
'北京', '悠航SLOWBOAT', '三里屯/工体', '西餐', '9.0', '8.9', '8.8', 124, 'http://www.dianping.com/shop/G8IrRqD4r5kql04A'
'北京', '大隐成都火锅', '望京', '火锅', '9.0', '9.1', '8.7', 138, 'http://www.dianping.com/shop/EgQQ13kz5EuzzM8k'
'北京', '左庭右院鲜牛肉火锅', '东直门', '潮汕牛肉火锅', '9.0', '9.1', '9.1', 160, 'http://www.dianping.com/shop/k1DDRht5uTyUBMU9'
'北京', '小吊梨汤', '亚运村', '京菜', '8.8', '8.8', '9.0', 96, 'http://www.dianping.com/shop/H6QsiN3JbnSGOepm'
'北京', '太食獸泰式茶餐厅', '国贸/建外', '泰国菜', '9.0', '9.0', '8.9', 138, 'http://www.dianping.com/shop/G3X8V144CI1mTi7Q'
